LIMIT_BAL,PAY_1,PAY_2,PAY_3,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,dpnm
230000,0,0,0,0,0,221590,10000,9000,8000,0
130000,0,0,0,0,0,19161,2000,3000,0,1
30000,-2,-2,-2,-2,-2,0,0,0,0,0
160000,-1,-1,-1,-1,-1,396,396,396,0,0
500000,-1,-1,-1,0,-1,3959,0,285138,4989,0
180000,0,0,0,0,2,42238,2500,2000,1128,0
80000,0,0,0,0,2,21507,1700,1400,200,0
120000,-1,-1,-2,-1,-2,884,0,0,10446,0
130000,-1,-1,-1,-1,2,1261,1261,1261,1411,0
120000,-1,-1,-1,-1,-1,240,240,240,240,1
360000,-1,-1,-1,-1,-1,20223,53228,3997,1750,0
50000,2,2,2,2,2,29509,2000,1500,1300,1
20000,0,0,2,0,0,18355,2900,10,577,0
100000,0,0,-1,0,0,94265,2385,88678,2169,0
70000,0,0,0,0,0,68739,3060,3300,2610,0
50000,0,0,0,0,0,13917,3000,5000,2000,0
10000,1,2,0,0,0,10250,0,2126,390,0
290000,0,0,0,0,0,93844,6000,7000,5000,0
30000,0,0,0,0,0,16496,1597,1606,819,0
410000,1,-1,0,0,0,-58,33049,16000,8700,0
360000,-1,-1,-1,0,-1,1210,390,75720,62520,1
140000,0,0,0,0,0,111496,6022,3021,5012,1
210000,0,0,0,0,0,67374,3200,3200,2600,0
220000,-1,-1,-1,-1,-1,1692,13250,433,1831,0
20000,1,2,0,0,2,18649,0,1594,1000,0
620000,2,2,0,0,0,160837,0,6200,6000,1
360000,1,-2,-2,-1,-1,-8,0,0,0,0
20000,-1,-1,2,-1,-1,18763,14410,0,28,0
50000,0,0,0,0,0,34549,2836,1200,13000,0
50000,0,0,0,0,0,97538,2454,1588,780,0
10000,0,0,2,2,0,4073,2400,0,871,1
100000,2,0,0,3,2,53849,2050,7500,2500,1
50000,-2,-2,-2,-2,-2,2411,3068,2440,1807,0
60000,-1,-1,0,-1,0,480,1675,2500,578,0
440000,0,0,0,0,0,330759,13100,11000,10000,0
120000,0,0,0,0,0,92007,5417,2847,2066,0
50000,0,0,0,-1,-1,3257,1000,0,0,0
110000,1,2,2,2,2,92638,600,7300,3700,0
200000,-1,-1,-2,-1,-1,399,0,0,0,0
150000,1,-2,-2,-2,-1,0,0,0,0,0
30000,2,3,2,0,0,28778,0,1000,0,1
100000,0,0,0,-1,-1,30092,1553,5000,87,0
360000,-1,0,0,0,-1,12339,10000,13912,9785,0
390000,0,0,0,0,0,50620,5000,3000,3000,0
220000,1,-2,-2,-2,-2,-65,0,0,0,1
160000,-2,-2,-2,-2,-2,0,0,0,0,0
230000,-1,-1,0,0,0,2403,7357,2566,3000,0
120000,0,0,0,0,0,52437,5024,5000,5000,0
100000,0,0,2,2,0,4657,1500,1000,1000,1
190000,-1,-1,-1,-1,-1,28204,0,16500,0,1
50000,0,0,0,0,0,50715,2500,1500,1100,1
240000,1,-1,-1,-2,-2,0,6370,0,0,0
40000,-2,-2,-2,-2,-2,35285,2000,1600,1401,0
630000,0,0,0,-1,-2,37850,38187,1207,2632,0
160000,-2,-2,-2,-2,-2,5233,5401,1829,350,0
110000,0,0,2,2,2,65299,11000,5800,3200,0
20000,0,0,0,-2,-2,17208,2055,0,0,0
210000,0,0,0,0,0,57192,2800,2753,2400,0
270000,-1,-1,0,-1,-1,5780,12006,5736,6621,0
360000,-2,-2,-2,-2,-2,640,2231,0,1005,0
60000,-1,-1,-1,-1,-1,631,2790,1758,416,0
360000,-1,0,0,0,0,108351,8005,8004,5000,0
390000,2,2,2,2,2,834,1,1693,6940,0
250000,-2,-2,-2,-2,-2,7244,8514,1751,6739,0
90000,0,0,0,0,0,13141,1600,1500,3000,1
360000,-1,-1,-1,-1,-1,7071,1510,3575,10573,0
50000,0,0,0,0,0,35429,1537,1947,800,0
270000,0,0,0,-2,-2,18751,1000,0,0,0
200000,1,-1,-1,-1,-1,55788,8394,4927,5089,0
50000,0,0,0,0,0,49809,2040,2766,1690,0
350000,-1,-1,-1,-2,-1,10900,10530,0,0,0
160000,-2,-1,-1,-1,-1,3128,5156,1089,0,1
80000,-1,-1,-1,-1,-1,3367,4641,2290,1459,0
290000,2,0,0,0,0,279610,13000,10200,10265,1
270000,-1,-1,-1,0,0,475,475,5691,34000,0
80000,-1,-1,-1,2,-1,5994,13647,8314,4082,0
50000,0,0,0,0,0,5197,1300,1100,1000,0
30000,-2,-1,-1,-1,-2,7797,2687,8765,3390,0
30000,1,-1,-1,-2,-2,0,780,0,0,1
90000,-1,0,0,0,0,35785,15155,5485,5263,0
160000,-1,-1,-1,-1,-1,1433,3757,30348,1044,0
80000,0,0,0,0,0,77766,4000,2374,2007,0
50000,0,0,0,0,0,50300,2200,1600,1700,0
20000,0,0,0,0,2,14603,1600,1300,600,0
220000,1,-2,-2,-2,-2,0,0,0,0,1
210000,-1,-1,2,-1,-1,8817,23776,0,9631,1
130000,0,0,0,0,0,131575,6700,6000,1291,0
260000,-1,-1,0,-1,-1,5841,23194,50000,11500,0
230000,0,0,0,0,0,30341,5000,5000,65840,0
160000,0,0,0,0,0,83255,4000,3924,3200,0
50000,0,0,0,0,0,34976,1127,1074,215,0
80000,0,0,0,0,0,48747,2145,1844,2009,0
110000,0,0,0,0,0,56700,2681,2724,2287,0
200000,0,0,0,0,0,144678,5090,5014,5009,0
360000,0,0,0,0,0,268112,9429,8738,7017,0
210000,1,-2,-2,-2,-2,0,0,0,0,0
80000,2,0,0,0,0,79243,3249,3000,5000,0
300000,-1,-1,2,-1,-1,-475,10000,0,0,1
310000,0,0,0,0,0,23396,1426,1379,867,0
30000,-1,-1,-1,-1,-1,390,390,390,390,1
170000,0,0,0,0,0,17862,1323,1196,544,0
140000,2,2,2,0,2,26450,3007,0,924,0
180000,1,-2,-2,-2,-2,0,0,0,0,0
50000,1,2,2,2,2,22746,0,2700,0,0
50000,0,0,0,0,-2,9214,1351,1500,150,0
110000,0,0,0,2,0,40882,2000,5000,5000,0
450000,-2,-2,-2,-2,-2,3996,9120,8528,0,0
200000,-1,-1,-1,-1,-1,390,390,390,561,0
220000,0,0,-1,-1,-1,44177,1006,32906,18900,0
360000,0,0,-2,-2,-1,3280,0,0,0,1
50000,0,0,0,0,0,48226,2000,1684,1601,0
40000,2,2,0,0,0,36650,0,1435,955,0
190000,1,2,2,2,2,115049,6000,5000,0,0
150000,0,0,0,0,0,21724,2100,1200,965,0
200000,1,-2,-2,-1,-1,0,0,0,0,0
270000,0,0,0,0,0,137807,5000,5000,3953,0
60000,0,0,0,0,0,58839,2018,1900,2000,0
200000,0,0,0,0,0,80833,3315,3088,2572,0
150000,0,0,0,0,0,36146,3000,3000,3000,0
180000,-1,-1,-1,-1,-1,340,0,1000,500,0
90000,0,0,-2,-2,-2,7624,0,0,0,0
360000,1,-2,-2,-1,-1,0,0,0,0,0
90000,-1,-1,-2,-2,-2,491,0,0,0,0
20000,0,0,0,2,0,13168,1237,1249,1265,0
70000,0,0,0,0,0,60040,2600,1800,2000,0
230000,-1,-1,-1,-1,-1,660,660,660,660,0
30000,0,0,0,0,0,29434,1465,2000,1033,0
200000,-1,-1,-1,-1,-1,4430,7193,3855,3411,0
100000,-1,-1,-2,-2,-2,1440,0,0,0,0
50000,0,0,0,0,2,26795,2000,2000,2000,0
20000,0,0,0,0,-2,16591,1155,1000,0,0
210000,-2,-2,-2,-2,-2,0,0,0,0,0
110000,0,0,0,0,0,46486,4086,1428,1318,0
20000,-1,-1,-1,-1,-2,550,228,0,228,0
50000,0,0,0,0,0,5630,1107,1000,1000,0
50000,0,0,0,0,0,21986,1362,1294,682,0
400000,-1,-1,-1,-1,0,60125,1981,4521,20500,0
170000,0,0,0,0,0,56364,3000,3000,2000,0
280000,0,0,0,0,0,148363,6900,6867,5500,0
130000,0,0,0,-2,-2,100143,2500,1000,0,0
210000,0,0,0,0,0,46255,5000,5000,5000,0
370000,0,0,0,0,0,276436,20000,13000,5000,0
30000,0,0,2,0,0,29493,3200,0,742,0
150000,1,-1,-1,-2,-2,214450,5180,5000,0,0
60000,2,0,0,-2,-2,35369,1027,0,0,1
80000,0,0,0,0,0,77615,3100,2586,2000,0
280000,2,2,2,2,2,186149,0,15000,8000,1
20000,8,7,6,4,3,21075,0,0,0,0
270000,-2,-2,-2,-2,-2,0,0,1100,300,0
240000,0,0,-1,-1,-1,14348,1000,7816,7500,0
20000,0,0,0,0,0,20137,1300,1301,900,0
450000,1,-2,-2,-1,-2,-200,0,200,42000,1
10000,0,0,0,0,0,8177,2500,1145,1000,0
280000,-2,-2,-2,-2,-2,2082,3597,5672,5427,1
290000,0,0,0,-1,-1,13820,2000,1300,0,0
190000,0,0,0,0,0,46923,2500,2000,3000,1
80000,0,0,0,0,-1,53261,4500,2011,3105,0
280000,-1,2,-1,0,-1,427,0,1179,1714,0
160000,-2,-2,-2,-2,-2,14150,8106,12431,12145,0
90000,0,0,0,-1,-1,42856,3114,0,787,1
140000,-1,-1,-1,-2,-1,1034,40000,0,0,0
50000,0,0,0,0,-1,5137,1300,1000,120,0
40000,0,0,0,2,2,24114,2000,4110,1100,0
130000,0,0,0,0,0,130067,5540,4403,3814,0
70000,0,0,0,0,2,61611,3011,3095,2000,0
30000,0,0,0,0,0,25078,1500,1387,893,0
100000,1,2,2,2,2,97002,8200,0,8000,0
20000,2,2,2,0,0,5766,2000,500,0,1
30000,2,-1,2,2,2,99568,33000,33000,5810,0
20000,0,0,0,0,0,12857,1541,1248,1000,1
100000,2,0,0,0,0,96193,3600,3800,3000,1
30000,2,2,7,7,6,2400,0,0,0,1
320000,0,0,0,0,0,97797,4520,5050,3590,0
90000,2,2,2,2,2,64762,0,2900,0,1
190000,2,2,2,2,2,145613,15000,6600,6500,1
200000,0,0,0,0,0,71989,52129,30000,6000,0
300000,-1,-1,-1,0,-1,3345,1087,4355,7423,0
30000,-1,0,0,-2,-2,29033,1283,7024,7024,0
110000,0,0,0,0,0,26650,1532,2000,783,0
230000,-2,-2,-2,-2,-2,0,0,1024,0,0
230000,0,0,0,-2,-2,4259,1250,1000,0,0
310000,0,0,0,0,0,106468,8000,6000,5000,0
320000,0,0,0,0,0,247276,10000,10000,10000,0
360000,-1,-1,-1,-1,-1,1548,0,177671,3508,0
20000,-1,-1,-1,0,0,780,0,732,300,1
170000,0,0,0,0,0,162671,7500,6000,10000,0
140000,0,0,0,0,0,123049,4310,5913,4426,0
80000,0,0,0,0,0,51372,1853,1700,1522,0
150000,0,0,0,-1,-1,60015,20000,30000,54340,0
170000,-1,2,2,-2,-2,1170,0,0,0,0
200000,2,0,0,0,0,159398,6163,4530,4500,1
70000,0,0,2,0,2,55664,5800,0,2250,0
320000,-2,-2,-2,-2,-2,43528,500,431,14328,0
150000,-2,-2,-2,-2,-2,0,0,0,0,0
50000,0,0,0,0,0,27966,1267,1553,7511,0
90000,-1,2,2,-2,-2,8792,0,0,0,0
280000,-2,-2,-2,-1,0,28026,41346,52110,35752,0
300000,0,0,0,2,-1,43610,1655,1797,750,0
400000,-2,-2,-2,-1,-1,0,8235,0,0,0
200000,-1,-1,-1,-1,-1,5780,105,105,0,0
10000,0,0,0,-2,-2,8109,2000,1036,0,1
50000,1,3,2,0,0,52515,0,0,2000,1
30000,1,2,4,2,2,22582,4600,0,0,0
50000,-1,0,0,0,0,15448,1500,2000,1500,1
50000,1,2,0,0,0,58102,2500,2500,2000,0
30000,1,2,2,2,2,12289,0,1970,0,0
20000,0,0,-1,0,0,10476,1000,688,0,0
20000,0,0,0,0,0,16326,1441,1400,368,0
50000,0,0,0,0,0,17681,1611,2000,780,0
30000,0,0,0,0,0,47912,1755,1500,1000,0
360000,1,2,-1,-1,-1,18886,0,3828,2000,0
170000,1,-1,-1,-2,-1,0,1690,0,0,0
400000,-2,-2,-2,-2,-2,203,770,667,1256,0
50000,0,0,0,0,0,34962,1613,2000,1500,0
160000,0,0,0,0,0,80964,4000,4000,3500,0
70000,0,0,0,0,0,69418,2382,2025,1000,1
150000,1,-2,-2,-2,-2,0,0,0,0,0
80000,0,0,0,0,0,45174,3000,3413,2000,0
30000,0,0,2,0,0,23892,5300,0,1000,0
10000,0,0,0,0,0,7960,2000,1000,500,1
180000,1,-1,-1,-1,-1,0,3338,3333,3333,0
320000,-1,-1,-1,-1,-1,9192,13942,4022,316,0
80000,0,0,0,2,2,25935,2000,2338,2000,0
10000,0,0,0,0,0,7139,1400,1700,0,1
360000,-1,-1,-1,-1,-1,12865,4484,19623,222,0
450000,-2,-2,-2,-2,-2,-14,2582,0,0,0
330000,0,0,0,-1,-1,49549,90000,3000,5000,0
60000,-1,2,-1,2,2,546,0,500,1000,1
50000,0,0,0,0,0,9935,1234,2000,297,0
200000,0,0,0,0,0,152856,6000,5000,5000,0
120000,1,2,-1,-2,-2,1278,0,621,0,0
160000,-1,-1,-1,-1,-1,316,316,0,316,0
110000,0,0,0,0,0,46132,2306,2111,3009,0
70000,-2,-2,-1,0,0,27345,1041,18862,640,0
150000,0,0,0,0,0,101593,4000,4032,3410,0
610000,0,0,0,0,0,142764,6540,2100,2150,0
110000,0,0,0,0,0,92849,4346,4075,3144,0
80000,2,0,0,0,0,17330,3000,4790,0,1
170000,0,0,0,0,0,109863,4380,3000,3000,0
110000,-1,-1,-1,-2,-2,1064,2007,3796,0,0
140000,0,0,0,0,0,56764,2115,2004,1941,0
70000,0,0,0,0,0,43048,3000,4000,0,0
260000,-2,-2,-2,-2,-2,29484,10000,3000,12713,0
170000,0,0,0,0,0,21310,2000,2000,2000,0
50000,0,0,0,0,0,10821,1221,2000,1500,0
300000,0,0,0,0,0,280823,11000,12000,7200,1
150000,2,-1,-1,-1,-1,390,390,390,4825,1
50000,8,7,6,4,3,37647,0,0,1000,1
50000,1,-2,-1,0,0,0,0,1756,1000,0
90000,2,0,0,0,-1,84710,4000,3258,1000,0
50000,0,0,0,0,0,48036,2100,1227,383,1
500000,-1,0,0,0,0,43346,4006,2383,1126,0
470000,-1,0,0,-1,-1,873,1005,1000,285,0
230000,0,0,0,0,0,110163,5600,5700,5000,0
140000,0,0,-1,0,0,4113,2000,16025,24616,0
230000,2,0,-1,-1,-1,9636,1222,1837,0,1
420000,0,0,0,-1,-1,25103,1509,1067,3061,0
30000,0,0,0,0,0,31319,1564,1800,1100,0
50000,1,2,0,0,2,43343,1300,1400,920,1
140000,-1,-1,-2,-1,-2,197,0,0,233,0
260000,-1,-1,-1,-1,0,7967,67650,6000,0,0
90000,-1,2,-1,-1,-2,19450,0,3509,3113,0
240000,0,0,0,0,0,240878,10000,11000,10000,0
510000,-1,0,0,0,-1,2115,1117,4560,91,0
110000,0,0,0,0,0,81665,2460,2000,3000,0
210000,-1,-1,-1,0,0,11442,3738,7526,5000,0
220000,-1,-1,-2,-2,-2,158,0,0,0,0
200000,-2,-2,-2,-2,-2,2257,4266,1667,2473,0
360000,-1,-1,-1,-1,-1,10733,15206,15032,9769,0
260000,-1,-1,-1,-1,-1,316,316,316,316,0
20000,0,0,0,0,0,11026,1174,1149,501,0
120000,0,0,0,0,0,113869,5498,5500,4000,0
50000,-1,2,-1,-1,-2,7363,39,32013,11079,0
60000,1,2,0,0,0,29649,0,8000,15000,0
200000,-2,-2,-2,-1,-1,12716,16244,1963,3359,0
20000,-1,-1,-1,-2,-1,1438,1261,451,0,0
50000,2,0,0,0,-1,47858,2500,3000,7000,1
50000,1,-2,-1,-1,2,0,0,190,0,0
230000,0,0,2,2,0,40732,5000,0,3000,0
50000,-1,-1,2,-1,-1,819,2184,5,1180,0
100000,2,2,2,2,2,79580,3790,3200,3100,1
210000,1,-2,-1,-2,-2,0,0,2490,0,1
230000,0,0,0,2,0,87764,2630,2614,6000,1
500000,1,-2,-2,-2,-2,31421,22157,0,0,0
370000,-1,-1,-1,-1,-1,929,328,0,1539,0
230000,-1,-1,-1,0,0,2648,200,1950,11692,0
80000,0,0,0,0,0,11894,1284,1047,2000,0
60000,-1,0,0,-2,-2,55064,5000,1033,0,0
30000,1,2,2,0,0,25382,1800,0,928,0
70000,1,-1,-1,-2,-1,-54,600,19,0,0
410000,-1,-1,-1,-2,-2,5335,5400,0,0,0
280000,1,-2,-2,-2,-2,-288,0,0,0,0
50000,0,0,0,0,0,46750,2320,1282,3299,0
100000,0,0,0,0,0,97062,2800,2700,5400,0
230000,-2,-2,-2,-2,-2,0,0,0,0,0
50000,0,0,0,-1,-2,13801,1372,1275,7900,0
100000,2,2,2,2,0,15355,3164,800,800,0
210000,0,0,0,0,0,37148,2000,2000,2444,0
400000,-1,-1,-1,-2,-1,385,13032,1290,0,0
20000,4,3,2,0,0,20610,0,0,500,1
50000,-1,-1,-1,0,0,2000,780,0,7472,0
230000,-1,-1,-1,-2,-2,6666,6666,0,0,0
220000,0,0,0,-2,-2,31037,3050,0,0,0
300000,0,0,0,-2,-1,25239,1713,1000,0,0
80000,1,-1,2,-1,-1,998,6861,11,1146,0
20000,0,0,2,2,2,16754,2400,1600,0,1
190000,0,0,0,0,2,31061,1750,1720,1300,0
160000,0,0,0,0,0,2694,35888,1325,891,0
120000,0,0,2,0,0,70096,8100,0,247,0
700000,0,0,0,-2,-1,99259,5000,10000,326,0
140000,1,-2,-2,-1,-1,0,0,0,0,0
300000,-1,0,0,0,-1,24921,2000,3000,0,0
120000,1,2,2,2,2,66055,3000,2700,2700,1
280000,0,0,2,0,0,213738,20300,0,5600,0
70000,2,2,0,0,0,54968,0,2100,1950,1
20000,-1,-1,-1,-1,2,4101,507,3042,0,0
150000,-1,-1,-1,-1,-1,2605,2605,4590,2605,0
60000,0,-1,0,0,0,15380,4147,19435,1000,0
200000,-1,-1,-1,0,-1,780,0,390,780,0
50000,1,2,0,0,0,48861,2000,2233,1083,1
150000,-1,0,0,0,0,55336,5085,4000,0,0
20000,0,0,0,0,0,20243,1410,1200,534,0
40000,0,0,0,0,0,11058,2000,1500,2330,1
170000,1,-1,-1,-2,-2,0,7042,2986,0,0
50000,1,2,0,0,2,27087,0,1400,1100,0
10000,0,0,0,2,2,8755,1167,1022,1036,0
200000,-1,-1,-1,-2,-1,3035,199646,720,0,0
50000,0,-1,-1,0,0,20944,2360,49325,3001,0
320000,-1,0,0,0,0,2007,2000,1000,1633,0
20000,8,7,6,4,3,24310,0,0,0,0
470000,0,0,0,-1,0,152478,3001,4005,2021,1
230000,-1,-1,-1,0,0,550,0,13013,1252,0
20000,0,0,0,0,-2,17246,2000,2000,3000,0
30000,-1,-1,-1,-1,-1,1598,2487,0,4810,1
80000,2,2,2,2,2,22895,1600,1100,1000,0
110000,0,0,0,0,0,15069,1600,1300,1000,0
420000,0,0,0,0,0,88948,30000,10575,15000,0
500000,1,-2,-2,-2,-2,0,0,0,0,1
80000,1,2,0,0,0,79318,2000,2201,2000,0
350000,0,0,0,0,0,67648,3039,2047,1750,0
30000,-2,-2,-2,-2,-2,0,0,0,0,0
110000,1,-2,-2,-2,-1,0,0,0,0,1
500000,0,0,0,0,0,315201,25000,50000,20000,0
490000,-1,-1,-1,-1,0,4290,4738,2803,6027,0
300000,-2,-2,-2,-2,-2,205064,0,0,2100,0
50000,2,0,0,0,0,47647,3700,3700,0,1
150000,4,4,4,2,0,151117,6500,0,512,1
80000,-1,2,-1,0,0,726,0,15400,0,0
40000,0,0,0,2,6,20035,2000,4000,0,0
30000,1,2,2,0,0,29095,2500,0,910,0
50000,0,0,-2,-2,-2,30400,500,0,0,0
140000,0,0,0,0,0,44733,2100,2027,1800,0
50000,0,0,0,0,0,4987,2000,3000,1500,0
30000,-2,-2,-2,-2,-2,26957,1333,2256,27497,0
40000,0,0,2,2,2,26461,3400,1500,0,1
100000,2,2,2,2,2,50485,2200,2000,2000,1
130000,0,0,0,0,0,131041,7000,5151,4464,0
20000,0,0,0,0,0,20218,1482,1400,0,0
50000,-2,-2,-2,-2,-2,0,0,0,0,0
260000,-2,-2,-1,0,0,1086,3552,38836,20000,0
30000,2,2,7,7,7,2450,0,0,0,1
10000,0,0,0,0,0,15915,2330,2200,1000,0
200000,0,0,0,0,0,43515,1739,1756,2662,0
30000,0,0,0,0,0,28234,1484,1436,1120,0
180000,0,0,0,-2,-2,119333,6000,0,0,0
100000,0,0,-2,-2,-2,29109,0,0,0,0
140000,0,0,0,0,0,105192,3000,6000,4000,0
290000,0,0,0,0,0,310403,12012,12012,11016,0
20000,0,0,0,0,0,14591,1265,1277,607,0
80000,0,0,0,0,0,35660,2000,2000,1397,0
500000,-2,-2,-2,-2,-2,13655,8351,2340,2340,0
180000,-1,-1,-1,-1,-1,4453,3310,7228,5060,0
20000,-1,-1,-1,-1,-1,2946,0,390,390,0
30000,0,0,0,0,2,30606,1800,1512,1259,0
150000,0,0,0,0,0,45335,6000,6000,6000,0
280000,-1,-1,-1,-1,-1,5924,5174,1078,3058,0
50000,0,0,0,0,0,23587,1800,1775,10732,0
20000,2,0,0,0,2,15294,1300,1300,700,0
200000,-1,-1,-1,0,0,4935,0,11663,9363,0
210000,1,-2,-2,-2,-2,0,0,0,0,1
230000,0,0,0,0,0,224020,8750,7470,4540,0
50000,0,0,0,0,0,47917,1988,1989,1018,0
50000,0,0,0,0,0,51737,2930,1447,1158,1
70000,0,0,0,0,0,49605,3000,2700,3000,0
310000,-2,-2,-2,-2,-2,1544,1300,1000,1000,0
180000,-1,-1,-1,-1,-1,2488,13476,3173,13212,0
90000,0,0,0,0,2,24401,1454,1384,407,0
390000,0,0,0,0,0,149445,8046,5150,5297,0
150000,-1,-1,-1,-1,-1,772,340,618,150,0
400000,1,1,1,0,0,13611,3019,5014,3,0
80000,0,0,0,0,-2,28408,1259,1035,1600,0
320000,0,0,0,0,0,137574,6048,6371,3043,0
240000,-1,-1,-2,-2,-2,238,0,0,0,1
200000,-2,-2,-2,-2,-2,100,100,100,100,0
110000,1,2,2,3,2,92610,4500,0,11300,1
170000,2,2,2,2,2,131864,5600,0,11000,1
90000,0,0,0,2,0,11315,1212,1221,1148,1
200000,-1,-1,0,-1,-1,3877,11496,1011,297,0
360000,-2,-1,-1,-2,-2,0,2500,0,0,0
140000,-1,-1,-2,0,0,4036,0,0,2971,0
220000,0,0,0,0,0,168286,10000,3900,1000,0
100000,0,0,-2,-2,-2,154970,0,0,0,0
80000,2,0,0,2,2,57364,2200,2200,4000,0
30000,-1,-1,2,-1,2,27772,3136,0,0,0
50000,2,2,2,2,2,4187,2300,0,700,1
120000,0,0,0,0,0,22431,1500,1000,682,0
50000,0,0,0,0,0,7010,3000,1500,2000,0
360000,0,-1,0,-1,-1,79837,27465,50154,39105,0
90000,2,2,2,0,0,86014,8300,2400,1000,0
500000,-1,0,0,0,0,386405,25016,20018,10000,0
140000,0,0,0,0,0,68075,3000,3000,3000,0
30000,0,0,2,0,0,17187,7900,0,0,0
70000,0,0,0,0,0,19882,1352,1600,949,0
200000,-2,-2,-2,-2,-2,0,0,0,0,0
350000,0,0,0,0,0,54969,2087,1989,1591,0
120000,1,-2,-2,-2,-2,0,0,0,0,1
240000,0,0,0,0,0,471814,16044,15087,12000,0
90000,0,0,0,0,0,22109,6000,5000,4000,0
260000,1,-2,-2,-1,-1,0,0,0,0,0
50000,0,0,0,0,0,27245,1800,4400,0,0
110000,0,0,0,0,0,8481,4980,5124,5256,0
20000,-1,-1,2,0,-1,1371,796,0,796,0
30000,0,0,0,0,0,27391,1767,1700,1010,0
180000,-2,-1,2,-2,-2,11392,3500,0,0,1
20000,0,0,0,0,0,5902,1122,1500,291,0
50000,0,0,0,0,0,50342,1896,1656,1750,0
180000,-2,-2,-2,-2,-2,10737,21197,11936,40420,0
200000,-2,-2,-2,-2,-2,1242,4034,945,2366,0
260000,0,0,0,0,0,68411,2500,4000,4000,0
320000,-1,-1,-1,0,-1,9955,3465,84440,886,1
160000,2,2,-1,-1,-1,1989,0,874,0,1
30000,2,0,0,2,2,7851,1500,3000,0,1
50000,0,0,0,0,0,16906,1314,1147,348,0
50000,0,0,0,-2,-2,21062,2000,1000,0,0
90000,0,0,0,0,0,47585,10000,2600,2500,0
240000,1,2,-1,0,-1,11874,0,6938,41877,0
180000,1,2,2,0,0,15548,0,3000,0,1
200000,-1,-1,-1,-1,-1,5150,10190,10190,10190,0
50000,0,0,0,0,2,42543,1900,1428,600,0
50000,-1,-1,-1,-1,-1,1261,1261,1261,1261,0
330000,-1,-1,-1,0,-1,4785,3523,0,5882,0
80000,2,2,5,4,3,1200,0,0,0,1
50000,-2,-2,-2,-2,-2,3779,3955,2124,2266,0
360000,0,0,-1,-1,-1,15854,1000,1004,1004,0
240000,0,0,0,0,0,219099,8131,8123,6700,0
50000,0,0,0,0,0,47069,2169,2210,680,0
470000,0,0,0,0,0,190258,40012,10020,40069,0
160000,-1,2,-1,-1,-1,2000,0,2125,2125,0
30000,-1,0,0,0,-2,12897,2011,2211,2101,1
80000,0,0,0,0,0,81074,3700,3400,2900,0
500000,-2,-1,-1,0,0,10889,29987,104279,2085,0
180000,-1,-1,-1,-1,0,3135,2833,2015,5818,0
110000,-1,-1,-1,-1,0,2410,2151,2161,1719,0
160000,0,-1,0,2,2,117126,15315,15000,3000,0
210000,0,0,0,0,0,21780,1325,1074,1000,0
200000,-1,0,0,0,-1,6206,1120,1024,362,1
350000,-1,-1,-1,0,0,4439,33891,16267,4027,0
250000,-1,-1,-1,-1,-1,1338,0,8348,0,1
380000,1,2,2,-2,-2,8201,39,0,0,1
30000,-1,-1,-1,0,-1,396,396,396,792,0
200000,0,0,0,0,0,33781,3000,2000,2000,0
30000,-1,0,0,0,0,27826,1600,1500,1000,0
50000,0,0,-1,0,0,14937,3027,3858,11139,0
500000,0,0,0,0,0,294827,20007,20026,20020,0
30000,1,-2,-1,-1,-2,0,0,1310,816,0
220000,-1,-1,0,-1,-1,996,4102,1111,1057,0
20000,0,0,0,0,0,42784,3000,5000,10000,0
180000,0,0,0,-1,-1,74189,2000,1000,0,0
300000,-1,0,0,0,0,11973,20979,5000,37676,1
130000,0,0,0,0,0,133461,7010,6657,3899,0
180000,2,2,2,2,0,10159,2710,0,2000,1
150000,-2,-2,-2,-2,-2,50,8589,2500,0,0
140000,0,0,0,0,0,134203,5000,3500,2700,1
50000,0,0,0,0,0,49609,2100,2000,4000,0
20000,1,2,2,0,0,6174,2000,28,0,1
180000,-1,-1,-1,-1,-1,666,662,0,61411,0
180000,0,0,0,0,0,5591,1126,4081,240,1
150000,-1,0,0,2,0,148747,5500,5500,11000,0
70000,0,0,0,0,0,63903,3000,2190,2201,0
30000,8,7,6,4,3,34423,0,0,0,0
500000,-2,-2,-2,-2,-2,45106,81690,18225,27365,1
60000,0,0,0,0,0,44801,3000,4506,2500,0
50000,-2,-2,-2,-2,-2,49860,2500,1289,917,0
130000,1,-1,-1,-1,-1,1018,6433,2,937,1
260000,-2,-2,-2,-1,0,134736,6067,10000,3000,0
380000,-2,-2,-2,-2,-2,0,0,0,0,0
360000,2,2,2,2,2,286732,10792,0,15000,0
50000,1,2,2,0,0,62847,2100,0,2000,0
50000,0,0,2,0,0,58300,7876,161,74354,0
260000,-1,2,2,-1,-2,1215,0,291,803,1
80000,0,0,0,0,0,57376,2200,2200,2200,0
360000,0,0,0,0,-2,279846,7004,1793,2757,1
290000,1,-2,-2,-2,-2,0,0,0,0,1
200000,-2,-2,-2,-2,-2,-200,0,0,200,0
140000,0,0,0,2,2,39716,1600,1600,3169,0
360000,1,-2,-2,-2,-2,0,0,0,0,1
50000,-1,-1,-1,-1,-1,780,0,780,0,1
120000,2,2,0,0,0,113348,0,5000,3158,0
100000,0,0,0,-1,-1,94453,3320,5000,0,0
200000,0,0,0,0,0,81865,5000,2000,89000,0
90000,-1,-1,-1,-1,-1,4989,0,2806,2256,0
360000,1,-2,-2,-2,-2,0,0,0,0,1
