LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm
10000,1,3,2,23,0,0,0,0,0,2,6974,9002,9729,1134,1298,478,847,0,175,0
130000,2,3,2,49,0,0,0,0,0,0,89003,72197,28065,4100,3095,1630,561,600,0,1
40000,2,1,2,48,0,0,0,0,0,0,34871,33634,34762,1600,1600,1500,1500,1500,1500,0
50000,1,2,2,27,3,2,2,0,0,-1,13694,14242,14319,1700,0,426,501,2614,1390,1
100000,1,3,2,32,0,0,0,0,0,0,70003,20974,19848,2035,2004,616,2007,1009,2015,0
120000,1,1,1,34,-1,2,-1,0,0,0,1082,1350,450,0,1350,0,0,0,450,0
260000,2,1,2,58,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
200000,2,2,2,33,0,0,0,0,0,0,11253,14024,16325,2000,1322,2000,2000,1200,3000,0
360000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
70000,2,2,2,36,0,0,0,0,0,0,68699,68376,14310,4483,12496,3268,3000,3000,2000,0
460000,1,1,1,40,2,-1,-1,-1,-1,-1,171,-13,-10,2728,0,2654,0,22545,0,1
50000,2,1,2,26,-1,-1,-1,-1,-1,-1,1156,316,316,316,316,316,316,316,316,0
50000,1,3,1,33,0,0,0,0,0,0,50859,50654,20067,2007,2199,691,707,703,697,0
250000,2,2,1,31,0,0,0,0,0,0,103109,97109,100871,4000,4500,5000,4000,5000,4400,0
30000,2,1,2,27,0,0,-1,0,0,-2,1512,664,0,1000,664,1500,0,0,0,0
270000,1,2,1,44,0,0,0,0,-1,-1,127543,92630,44149,10063,5162,10150,44299,43509,31031,0
180000,2,3,2,30,0,0,0,0,0,0,163935,147032,103692,7722,6091,3563,3605,3000,3211,0
100000,2,1,2,28,0,0,0,0,0,0,53494,52600,55831,4173,3000,2025,5000,3000,3000,0
230000,2,3,1,32,0,0,0,0,0,0,195126,92195,98182,5000,5000,5000,5000,4000,5000,0
210000,2,1,1,46,-1,-1,-1,-1,-1,-1,110346,21874,16171,41986,21874,20076,16171,586,19777,0
210000,1,1,2,38,2,0,0,0,0,0,60502,62769,63663,3276,2026,2000,2000,2000,2502,0
440000,2,2,1,46,0,0,0,0,0,0,180641,149944,105280,8610,6907,3727,3800,4001,2701,0
100000,2,2,2,25,2,0,0,0,0,0,70896,70125,69718,3472,2092,2000,2127,1960,1559,1
240000,2,2,1,46,0,0,0,0,0,0,8751,10605,11765,1295,1000,1000,1000,1000,1000,0
280000,1,1,2,33,-1,-1,-1,-1,-1,-1,898,325,325,898,325,898,325,0,345293,1
50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
30000,1,2,1,43,3,2,2,2,2,2,1700,1914,2000,1100,0,300,0,600,0,0
10000,1,2,2,27,0,0,2,0,0,0,7015,9560,9963,3507,0,500,370,393,700,1
130000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1500,0
200000,1,1,2,31,0,0,0,0,0,0,194353,186292,133634,9000,7465,4715,4804,5141,5300,0
120000,2,2,1,29,-1,-1,-1,-1,-1,-1,1686,2179,0,657,2319,1423,0,1820,2496,0
210000,2,2,1,36,0,0,0,0,0,0,143225,144415,147993,6483,5082,6000,5900,4544,4700,0
280000,2,1,1,36,0,0,0,0,0,0,58983,63225,30172,2755,3463,1300,1100,1100,2000,0
300000,1,1,2,34,1,-2,-1,0,-1,-1,0,13001,19595,0,13001,0,19595,203,0,1
100000,1,2,2,37,0,0,0,0,0,0,99209,67185,66796,3490,2332,2314,2365,2497,2305,0
440000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,162000,0,0
50000,2,3,1,40,0,0,0,0,0,0,49941,12104,13687,2400,1206,1000,1000,1000,1000,0
20000,2,1,2,25,0,0,2,0,0,0,11968,27820,15761,2800,0,4000,1700,1000,2000,1
200000,2,1,2,27,-1,-1,-1,0,0,0,871,960,4084,665,960,3908,1014,3500,2880,0
110000,2,2,2,26,-2,-2,-2,-2,-2,-2,432,5704,1848,3220,5904,0,3000,0,0,0
500000,2,2,1,36,-1,-1,-1,-1,-1,-1,10483,0,4590,23962,0,8500,4590,0,0,0
300000,2,2,1,27,1,-1,-1,-2,-2,-2,0,0,0,5215,0,0,0,0,0,0
30000,1,3,1,55,2,2,2,3,3,4,9720,11339,13836,1200,1200,2000,1500,1500,1500,1
60000,2,1,2,27,-1,-1,-1,-1,-1,-1,20847,14366,273,13809,14583,4889,273,13557,0,0
400000,2,2,1,38,-1,0,-1,-1,0,-1,3697,1354,5103,1000,1354,5322,6,2386,9085,0
180000,2,2,1,34,0,0,0,0,0,0,143301,147042,130331,7000,5000,5000,4900,5000,5100,0
20000,1,1,2,40,0,0,0,2,0,0,10934,16567,13057,3000,3100,0,3000,1500,0,0
200000,2,3,1,49,-1,2,2,2,0,0,52439,56205,58657,0,6000,0,5000,2286,3000,1
100000,1,1,2,27,0,0,0,0,0,0,55734,33415,17580,1631,1286,200,645,909,200,0
60000,1,2,2,23,0,0,0,0,0,0,49507,34312,17808,1970,2000,618,809,2000,616,1
110000,2,2,2,36,0,0,0,0,0,0,47819,50330,52175,2200,2500,2000,2100,2500,2200,0
260000,2,3,1,53,1,-1,-1,-2,-2,-1,0,526,397,165,526,452,397,485,459,0
50000,2,3,1,46,3,2,2,0,0,0,48522,29516,29898,3754,1,1070,1030,863,654,0
180000,1,2,2,29,1,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
110000,1,2,2,29,1,2,2,0,0,0,58362,51908,47862,2500,0,2000,2000,1854,2000,1
340000,2,1,2,27,0,0,0,0,0,0,172180,166281,145645,21105,5461,5000,5849,2732,50000,0
50000,1,2,2,24,-1,0,0,0,0,0,1399,3865,8384,1070,1500,3666,2477,1306,1000,0
230000,2,2,1,28,0,0,0,-2,-1,-1,26361,1100,767,1710,1100,1000,767,6173,1000,1
360000,2,2,2,32,0,0,0,0,0,0,93029,91834,100123,10000,7000,10000,10000,10000,10000,0
210000,1,2,2,43,1,-2,-1,0,0,0,0,38013,45075,0,38013,3000,5000,3000,3000,0
220000,2,2,1,41,-1,2,2,-1,2,-1,650,325,475,325,0,950,0,325,325,1
60000,2,2,1,34,2,2,2,2,2,0,24898,27233,29566,3800,0,3720,0,1300,1291,1
340000,1,2,1,55,-2,-1,-1,-2,-2,-2,50396,8300,24599,44665,8321,2190,24599,7416,77195,0
150000,1,1,1,40,2,2,2,2,2,2,99855,100064,107147,5200,0,8100,4000,4200,4200,0
200000,2,2,1,37,1,-1,2,-1,-1,-1,-179,189,23209,1000,0,6900,24000,17000,2500,1
130000,2,2,2,40,0,0,2,0,0,0,9559,11883,10167,3000,0,500,500,2700,500,1
60000,2,1,2,28,1,2,0,0,0,0,10540,11237,20973,0,1483,673,10000,11540,7000,0
400000,2,2,1,43,1,-2,-2,-2,-1,-1,0,0,1600,0,0,0,1600,78388,0,0
20000,1,1,2,27,0,0,0,0,0,0,20571,19658,19108,1323,1600,830,700,674,376,0
190000,2,1,2,28,0,0,0,0,0,0,143464,151905,156664,5795,7408,5645,5753,6370,5865,0
260000,2,1,2,30,0,0,0,0,0,0,156882,159988,158762,10000,8000,6000,7000,7000,6000,0
140000,2,2,2,31,-2,-2,-2,-2,-2,-2,390,0,0,0,0,0,0,0,0,0
50000,2,2,1,31,0,0,0,0,0,0,46512,49675,30078,1974,4406,1061,1073,1046,1047,1
120000,2,1,2,34,-1,-1,0,-1,-1,-1,882,6313,1330,6900,5037,1100,1330,3800,2037,0
240000,2,2,2,30,-2,-2,-2,-2,-2,-2,92,92,92,92,92,0,92,0,1883,0
50000,1,2,2,36,0,0,0,0,-1,0,5916,4123,978,1212,1200,0,978,0,0,0
200000,2,1,2,29,-1,2,-1,-1,-1,2,2393,4847,24815,0,4872,20183,5000,0,1000,0
180000,1,1,1,39,0,0,-1,0,0,-1,274731,242063,-1005,11000,145000,26000,0,101005,1898,0
180000,2,1,2,26,0,0,0,0,0,0,145403,130553,108248,5440,5051,3835,4106,4250,4028,0
160000,2,1,2,29,-1,-1,-2,-1,0,0,3097,-2697,6182,0,0,5000,5000,1500,13000,0
100000,2,2,2,26,-1,-1,-1,0,0,0,1370,4159,1980,4210,4159,1000,1080,2000,1525,0
50000,2,2,2,29,0,0,0,0,0,0,47081,50409,39963,3000,2000,2000,2000,2000,2000,1
140000,2,2,2,31,0,0,0,0,0,0,138119,140254,141748,6600,6500,5100,5300,6000,5000,0
30000,2,2,2,26,0,0,0,0,0,0,17893,20123,20796,1411,1522,621,795,715,1000,1
90000,1,1,2,26,0,0,-1,0,0,-1,39128,1940,0,1541,4200,0,0,23101,3000,0
200000,1,1,1,36,1,-2,-1,-1,-2,-1,-14386,3432,0,10118,47015,0,4000,100000,10000,0
380000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
80000,2,2,2,43,0,0,0,0,0,0,77057,58501,19036,3177,2600,3000,1691,695,882,0
50000,1,3,1,58,2,2,2,0,0,2,15899,18122,19089,3400,0,1000,1001,634,638,0
180000,1,2,1,45,-1,0,0,0,0,0,27679,29650,30419,1481,2000,1100,1200,1500,1500,1
240000,2,2,2,26,0,0,0,0,0,0,141315,124226,113966,6349,5834,3870,4000,3825,3520,0
380000,1,2,2,34,0,0,0,0,0,0,194314,193992,171253,9010,35000,5000,6000,5000,4400,0
110000,2,4,2,24,0,0,0,0,0,0,83755,79044,82333,3000,2900,2900,3000,3500,4000,0
260000,1,1,1,34,-1,-1,-1,-1,-1,-1,49657,51058,34039,291,51058,35696,34039,291,291,0
500000,2,2,2,23,4,3,2,0,0,0,507726,499936,484612,10000,0,14000,16500,16000,19000,1
320000,2,2,2,30,0,0,0,0,0,0,71305,72029,74374,2589,2568,2570,2661,2781,2500,0
50000,1,2,2,32,4,3,2,0,0,0,45734,43562,45008,0,0,1262,1358,1275,1590,0
110000,1,1,1,40,1,-2,-1,0,-1,-1,0,2066,216,0,2066,0,216,216,66,1
230000,2,1,2,35,-2,-2,-2,-2,-2,-2,761,399,576,300,399,665,576,613,520,0
330000,2,2,1,56,1,-1,-1,-2,-1,-1,-9,1488,3965,1529,1507,0,3965,8676,384,0
50000,2,2,1,61,0,0,0,0,0,0,47166,50476,23171,3000,2237,975,1000,2000,1039,0
10000,1,2,2,24,-1,2,2,2,0,0,2887,2989,2008,0,1500,0,0,150,0,0
300000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
20000,2,2,1,32,3,2,0,0,0,0,20631,19703,10918,0,1168,384,390,632,616,1
180000,1,2,1,36,2,2,-2,-2,-2,-2,83538,0,0,0,0,0,0,0,0,1
160000,1,1,2,30,-1,-1,-1,-1,-1,-1,99,15086,13028,2977,15086,9123,13028,29712,50000,0
90000,2,1,2,34,0,0,0,2,2,2,34302,43449,49718,1640,9000,0,8000,0,2000,0
30000,1,3,3,54,0,0,0,0,0,0,22987,22352,24339,2500,2000,1500,4000,2000,0,0
180000,1,1,1,46,0,0,0,0,0,0,173267,175233,28089,8100,5299,3305,5040,160719,7000,0
30000,1,3,1,58,0,0,0,0,0,0,19143,21229,21800,1640,1700,915,800,1000,1961,0
30000,1,2,1,43,1,2,0,0,0,2,20518,20905,25183,0,1342,946,4200,0,1000,0
140000,2,1,2,28,-1,0,0,-1,-1,-1,10833,7609,3400,14000,3855,4991,3600,5500,4000,0
210000,1,1,2,30,0,0,0,0,0,0,69937,43308,47842,3500,3000,2000,4000,3000,10000,0
50000,1,2,2,31,0,0,0,0,0,0,20526,15093,11139,2000,3000,327,3000,3000,5000,1
130000,2,2,2,29,0,0,0,0,0,0,89055,70947,73875,4200,2575,2600,2674,2701,5750,0
50000,2,2,1,37,2,2,2,0,0,0,1894,3381,1948,1500,400,200,500,500,400,1
140000,1,3,1,36,0,0,0,0,0,0,100594,91502,88616,3000,30000,4000,4000,3400,3300,0
170000,2,2,2,28,-1,0,0,2,0,0,2948,5646,5577,1105,1903,0,296,500,95,1
80000,1,2,2,25,0,0,0,0,0,-2,22619,27923,0,10010,1209,579,0,0,6305,0
410000,2,4,1,42,0,0,0,0,0,0,338106,344464,234939,15000,14000,9000,8500,9000,8300,0
80000,2,1,2,29,1,-1,-1,-2,-2,-2,0,0,0,80000,0,0,0,0,0,0
80000,1,3,1,73,-1,0,0,2,2,2,63144,68875,72870,3500,4330,3500,3500,3500,5100,1
150000,1,2,1,43,0,0,0,0,0,0,153249,156523,162866,7900,6500,5700,5700,5700,5334,0
260000,1,1,1,30,-1,-1,-1,0,0,-1,1131,582,0,291,582,0,0,130291,651,1
350000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
280000,2,2,1,39,1,-1,0,0,0,0,-1312,37297,32581,38621,2000,1130,922,1011,5000,1
310000,1,2,1,44,0,0,0,0,0,0,103797,87720,72090,4400,4013,3011,3000,3001,2653,0
140000,2,2,2,29,0,0,0,0,0,0,20110,18862,21214,3000,3000,3000,3500,2000,2000,0
360000,1,1,1,51,-1,-1,-1,-2,-2,-2,38000,0,0,25000,0,0,0,0,0,0
140000,2,1,2,27,0,0,0,0,0,0,142428,143952,142650,10000,10000,6000,6000,6000,5600,0
100000,1,1,2,38,0,0,0,0,0,0,40810,42351,43011,2502,1200,860,0,579,0,0
50000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,0,0,0,848,0,632,0,0
210000,2,2,1,30,0,0,0,0,0,0,104701,108423,82733,4002,5000,3500,3000,2700,5000,0
120000,2,2,2,25,2,2,2,2,2,2,120298,109887,119311,4007,0,8272,5000,0,4400,0
240000,1,1,2,29,0,0,0,0,0,-1,156362,99174,28797,5233,3289,2072,3018,184922,6100,0
60000,2,3,3,42,0,0,0,0,0,0,41322,28097,28768,1488,1394,962,1500,2541,2000,0
150000,1,1,2,41,-1,-1,-1,-1,-1,2,1464,384,2344,2091,384,0,2344,0,472,1
30000,1,2,1,48,0,0,0,0,0,0,27879,27806,25667,1774,1710,1046,1079,1089,2244,0
160000,2,1,2,29,2,2,2,2,2,2,160432,159676,170098,7500,0,11558,5800,0,5654,1
200000,1,1,1,52,-2,-2,-2,-2,-2,-2,3858,3410,0,2690,3487,0,0,85900,396,0
120000,2,2,1,25,0,0,0,-2,-2,-2,26476,0,0,6000,0,0,0,0,0,0
500000,1,1,1,37,1,2,0,0,0,0,507062,430637,356636,325,15296,12137,12312,14113,10526,0
320000,2,1,2,27,0,0,0,0,0,0,55607,59001,59508,11404,8232,10450,9697,16477,11341,0
280000,1,1,2,31,0,0,0,0,0,0,168382,180650,168399,10000,8000,6371,6217,5947,6288,0
60000,2,1,2,23,1,2,2,2,2,2,29332,30805,32349,0,2709,1600,1400,1300,1200,1
200000,2,1,1,38,-1,-1,-2,-1,-1,-2,190,0,-150,0,0,367,150,0,0,0
230000,2,1,1,32,1,-2,-1,-1,-1,-1,0,2809,792,0,2809,4606,792,3404,0,0
230000,2,2,2,27,1,2,0,0,0,0,13668,13135,9218,0,1064,423,313,1000,4641,1
480000,2,3,1,41,-2,-2,-2,-2,-2,-2,14867,199960,19371,26734,199982,9033,19371,22593,2000,0
50000,2,3,1,35,-1,-1,-1,-2,-2,-2,22500,0,0,5000,0,0,0,0,640,0
200000,2,1,2,31,-2,-2,-2,-2,-2,-2,7184,1097,0,17507,1102,0,0,160,1103,0
50000,2,1,2,30,0,0,0,0,0,2,14811,17286,19450,2000,1600,1200,2000,0,1000,0
50000,1,2,1,48,0,0,0,0,0,0,44338,35639,19091,3629,3332,2000,2000,2000,2500,0
260000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
30000,1,1,2,24,2,0,0,0,0,2,25265,27710,30002,1500,1800,1007,2500,0,1800,0
440000,2,1,2,29,0,0,0,0,0,0,169661,158520,157963,8071,9021,7013,6013,6028,6010,0
230000,2,2,2,38,-1,-1,-1,-1,-1,-1,10237,1350,2980,2795,1350,371,2980,0,2213,0
200000,1,2,1,38,2,2,2,0,0,0,104978,102663,98045,4500,0,3500,3500,9000,0,1
490000,2,2,1,30,0,0,0,0,0,0,192586,201666,196698,10000,7143,7306,6303,6429,6000,0
80000,2,2,1,32,-1,-1,-2,-2,-2,-2,11262,0,0,0,0,0,0,0,0,0
20000,2,3,2,49,2,2,2,2,0,0,9551,13087,15327,3000,1500,0,3123,1500,1000,1
170000,2,1,2,31,-1,-1,-1,-1,0,-1,199,199,199,199,199,398,0,199,398,1
70000,1,1,2,27,0,0,0,0,0,0,70119,66601,28949,3600,1646,600,28468,1327,1000,0
210000,2,2,2,33,0,0,0,0,0,0,212601,119362,68791,6000,4500,5000,3000,3000,3000,0
90000,2,2,2,25,0,0,0,0,0,0,91894,73241,76070,3200,3300,3000,3001,3000,3100,0
390000,2,1,2,27,0,0,0,0,0,0,304867,300426,292885,13007,10612,10041,11000,10512,7000,1
110000,2,1,2,29,0,0,0,0,0,0,48123,50422,52014,2500,2500,2000,2000,2057,2500,0
580000,2,1,1,36,0,0,0,0,0,0,159760,166127,168755,6422,6565,5951,6006,5894,5946,0
360000,1,3,1,55,0,0,-1,-1,-1,-2,9210,17231,0,6015,17454,1775,0,0,0,0
270000,2,2,1,32,1,2,2,2,2,2,234752,229286,223690,10000,8000,0,16000,8000,0,1
60000,2,1,2,27,-1,-1,-2,-1,2,-1,14072,0,150,0,0,300,0,150,200,0
110000,1,3,1,37,0,0,0,0,0,0,61807,62162,60272,2300,2200,2300,2200,2300,2300,0
50000,2,1,1,25,0,0,0,0,0,0,51044,46677,21399,2500,3008,1000,761,800,704,0
80000,2,1,2,23,0,0,0,0,0,0,77024,57806,46235,3212,1600,956,40000,1800,1700,1
50000,1,2,2,23,-1,-1,-1,-1,0,0,350,400,12645,350,400,1695,11300,485,2400,0
100000,1,1,2,32,0,0,0,0,2,2,83831,87289,93381,4000,4037,6500,3500,0,3200,0
30000,2,1,2,26,1,-2,-1,-1,-1,-1,0,945,197,0,945,0,197,2995,0,0
200000,2,1,2,27,0,0,0,0,0,0,122923,126355,117213,5704,5930,4000,4003,10033,4400,0
240000,1,1,2,44,0,0,0,0,0,0,246135,234557,194410,12026,9010,7400,8000,8000,7000,1
220000,1,2,2,34,0,0,0,0,0,0,37304,29254,20329,1600,1500,1100,1000,600,500,0
160000,2,1,2,28,0,0,0,0,0,0,146433,89902,82255,4500,4400,3000,2400,2500,2500,0
180000,2,1,1,53,-1,-1,-1,0,0,-1,46122,29366,0,1260,29366,54,0,1599,0,0
200000,1,4,1,42,0,0,0,0,0,0,38564,32253,30900,5000,1485,1956,1500,0,2102,0
140000,2,3,1,30,0,0,0,2,0,0,96304,82227,60848,4505,12906,0,2210,2300,5200,0
380000,1,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
600000,1,1,1,53,2,2,0,0,0,0,467150,469703,440982,0,18000,16000,16000,21000,20000,1
260000,1,2,2,37,0,0,0,-1,0,0,255691,36638,127402,14000,5022,130000,7000,6000,6000,0
200000,2,1,2,26,0,0,-2,-2,-2,-2,156786,1443,1443,179,1443,1443,1443,871,2015,0
80000,1,2,2,42,0,0,0,0,0,0,78129,78553,48919,2500,51432,1800,1800,1800,1700,0
40000,1,2,2,39,0,0,0,0,0,-1,40034,17431,10600,2027,1207,301,212,5315,4987,0
130000,1,3,2,39,1,2,2,2,2,2,71034,74175,77217,0,6000,0,6000,0,6000,0
50000,1,1,2,32,-1,0,0,0,0,-2,23974,25326,0,1800,1900,1300,0,0,0,0
230000,2,2,1,41,-1,-1,-1,-1,-1,-1,819,5473,6985,18163,5654,12887,6985,9130,6554,0
70000,1,2,1,48,0,0,0,0,0,-1,50927,32017,9730,2100,1217,500,0,6400,4590,1
180000,2,2,1,38,0,0,0,0,0,0,152510,159019,126075,5657,10372,5000,5000,5000,5000,0
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,1689,5702,1260,8638,5723,2980,1260,7868,2198,0
290000,2,2,2,26,0,0,0,-1,-1,0,20807,100000,23473,80000,3000,3015,23473,1148,4900,0
230000,2,1,2,28,0,0,0,0,0,0,30141,110503,97599,120093,8034,3013,4010,5882,3000,0
170000,2,3,3,56,1,-2,-1,-1,-2,-1,0,1991,0,0,1991,0,0,150,614,0
230000,1,1,1,59,-1,0,0,0,0,0,208459,203813,198999,7536,7277,7100,7120,6844,6945,1
220000,1,1,2,38,0,0,0,0,0,0,212795,212759,167743,8909,7500,9000,6729,6000,7009,1
230000,1,2,2,32,0,0,0,0,0,0,28114,25000,19860,1610,1224,655,627,620,500,0
500000,1,2,1,38,0,0,0,-1,0,0,59372,49515,48268,10026,7241,50091,25000,5078,2132,0
90000,2,1,1,41,-1,-1,-1,-1,-1,-1,6160,6190,2870,3276,6246,307,2870,670,1362,0
390000,2,3,2,35,0,0,0,0,0,0,355215,373181,257496,13802,16525,8893,9229,10000,9435,1
400000,2,2,2,41,0,0,0,0,0,0,366193,375948,152127,14020,13595,6243,6007,6061,6012,0
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,2927,1140,1180,2790,1140,2144,1180,1382,2440,0
60000,1,3,1,38,1,2,2,0,0,2,29295,31018,34213,1800,1500,2000,2700,1500,0,0
120000,2,2,1,32,-1,-1,-1,-1,-1,-1,4158,0,0,2682,0,6440,0,5930,5120,0
60000,2,2,2,29,0,0,0,0,0,0,27199,28937,30391,1900,1400,1000,1100,1000,420,0
50000,1,1,2,44,0,0,0,0,0,0,50893,29241,29106,1800,1500,1200,1203,1166,1000,0
70000,2,2,1,37,0,0,0,2,0,0,66759,72972,50610,2518,5950,0,1782,1985,2700,0
500000,2,1,1,38,-1,2,-1,-1,-1,0,600,501,600,0,501,300,600,300,600,0
200000,1,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
250000,2,2,1,40,0,0,0,0,-1,2,44930,90801,1069,120041,4435,0,1069,0,67619,0
140000,1,2,2,26,0,0,2,2,2,2,131367,140202,140419,17000,0,11400,550,5300,5400,1
70000,2,2,2,28,0,0,0,0,-1,2,41264,37887,6736,2112,1200,758,6736,0,0,0
90000,1,3,1,48,1,2,2,2,2,2,77604,71334,63228,1700,4000,1600,1600,1500,4086,0
100000,2,2,1,43,-1,-1,-1,-1,-1,-1,2491,574,2306,1709,574,556,2306,2562,2111,0
190000,1,2,1,31,0,0,0,0,0,0,177554,172914,115494,7600,6303,4137,3502,4027,3517,0
230000,2,1,1,42,-1,-1,-1,-1,-1,-1,6865,13165,10500,15111,13165,0,10500,6992,0,0
320000,1,2,1,39,0,0,0,0,0,0,93768,91579,92837,3317,3506,4218,5000,6080,938,0
220000,2,2,1,36,-1,-1,-1,0,-1,-1,396,792,396,1648,792,0,396,396,792,1
260000,2,1,1,34,-1,-1,-1,-1,-1,-1,16426,4663,4414,6277,4663,4140,4414,2646,7725,0
90000,2,2,2,32,-2,-2,-2,-2,-2,-2,573,0,0,157,0,0,0,0,0,0
30000,2,2,1,43,2,2,2,2,2,0,28703,24022,20859,1300,2,1608,0,900,800,0
260000,1,2,2,30,0,0,0,2,0,0,98560,222102,68500,4000,11900,207,2003,2003,2003,0
170000,2,2,2,28,0,0,-1,-1,-2,-2,28304,308,0,4000,308,0,0,0,0,0
80000,2,1,1,28,0,0,0,0,0,0,8574,10038,10400,1203,1047,248,408,294,276,1
50000,1,1,1,41,-1,-1,-1,-1,-1,-1,508,226,220,1000,390,1000,220,640,1000,0
200000,2,3,2,47,0,0,0,0,0,0,203183,194449,200526,7521,7000,7000,7128,8000,7100,0
20000,1,2,2,23,0,0,2,0,0,0,16440,18333,30190,7403,0,820,1025,1113,104,0
250000,2,1,1,49,-1,-1,-2,-1,-1,-1,66,0,-6,0,0,120,6,1645,0,0
20000,1,1,1,38,0,0,0,2,2,0,15912,20565,20255,1623,3916,750,0,800,850,0
30000,2,2,1,38,0,0,0,0,2,2,20344,22537,25128,2000,1500,2000,1500,0,1200,0
90000,2,2,1,35,1,2,2,2,2,2,23132,28067,31199,0,6000,0,4500,0,2000,0
230000,2,4,2,46,0,0,0,0,0,0,221590,230302,189896,10000,9000,8000,8000,7500,7000,0
130000,2,1,1,33,0,0,0,0,0,0,19161,22704,22304,2000,3000,0,0,0,0,1
30000,1,4,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
160000,1,1,2,35,-1,-1,-1,-1,-1,-1,396,396,792,396,396,0,793,1220,0,0
500000,2,2,2,43,-1,-1,-1,0,0,-1,3959,285138,222831,0,285138,4989,100,200,528666,0
180000,2,2,2,28,0,0,0,0,0,2,42238,36696,37893,2500,2000,1128,2500,0,2000,0
80000,2,2,1,30,0,0,0,0,0,2,21507,13997,10685,1700,1400,200,1000,0,500,0
120000,1,1,2,26,-1,-1,-2,-1,-1,-2,884,0,0,0,0,10446,0,0,0,0
130000,1,2,1,31,-1,-1,-1,-1,-1,2,1261,1261,930,1261,1261,1411,930,0,780,0
120000,2,2,2,35,-1,-1,-1,-1,-1,-1,240,240,240,240,240,240,240,240,240,1
360000,1,1,2,28,-1,-1,-1,-1,-1,-1,20223,3978,2828,53228,3997,1750,2853,51041,3219,0
50000,1,2,2,23,2,2,2,2,2,2,29509,31438,32566,2000,1500,1300,1300,1200,1500,1
20000,2,2,2,23,0,0,2,0,0,0,18355,19534,15746,2900,10,577,430,1017,4,0
100000,1,3,1,56,0,0,-1,0,0,0,94265,85787,79529,2385,88678,2169,2634,3132,732,0
70000,1,3,1,32,0,0,0,0,0,0,68739,69188,69884,3060,3300,2610,2750,2750,5500,0
50000,1,2,1,47,0,0,0,0,0,0,13917,21320,19003,3000,5000,2000,618,679,500,0
10000,2,2,2,22,1,2,0,0,0,0,10250,10525,9903,0,2126,390,328,476,1287,0
290000,2,1,1,34,0,0,0,0,0,0,93844,103066,110151,6000,7000,5000,7000,7000,7000,0
30000,2,1,1,31,0,0,0,0,0,0,16496,18531,19291,1597,1606,819,1000,1000,1623,0
410000,2,2,2,27,1,-1,0,0,0,0,-58,36465,62408,33049,16000,8700,18775,15000,5350,0
360000,1,1,2,28,-1,-1,-1,0,0,-1,1210,64644,106584,390,75720,62520,17000,132200,167000,1
140000,2,2,1,42,0,0,0,0,0,0,111496,69529,70781,6022,3021,5012,5112,3000,5000,1
210000,2,1,2,32,0,0,0,0,0,0,67374,70937,73505,3200,3200,2600,2900,2700,3000,0
220000,2,2,2,27,-1,-1,-1,-1,-1,-1,1692,433,0,13250,433,1831,0,2891,153504,0
20000,1,2,2,27,1,2,0,0,0,2,18649,19040,20759,0,1594,1000,1606,0,300,0
620000,2,2,1,45,2,2,0,0,0,0,160837,160440,167159,0,6200,6000,6000,6500,6000,1
360000,1,1,2,26,1,-2,-2,-2,-1,-1,-8,-8,1677,0,0,0,1685,2613,0,0
20000,2,2,2,21,-1,-1,2,2,-1,-1,18763,13771,5308,14410,0,28,22073,0,0,0
50000,1,2,2,23,0,0,0,0,0,0,34549,19334,19322,2836,1200,13000,1500,9000,1000,0
50000,1,2,3,30,0,0,0,0,0,0,97538,17518,18079,2454,1588,780,803,673,637,0
10000,1,2,2,46,0,0,2,2,2,0,4073,6143,6652,2400,0,871,0,244,251,1
100000,2,3,1,50,2,0,0,3,3,2,53849,61574,61198,2050,7500,2500,0,2500,2500,1
50000,1,1,2,26,-2,-2,-2,-2,-2,-2,2411,2333,1620,3068,2440,1807,2204,0,0,0
60000,1,2,2,25,-1,-1,0,-1,-1,0,480,3630,4825,1675,2500,578,4825,2000,2435,0
